paralog1	paralog2	VK1_para1	VK1_para2	V1-2_para1	V1-2_para2	S1.1_para1	S1.1_para2	S1.2_para1	S1.2_para2	T0.1_para1	T0.1_para2	T0.2_para1	T0.2_para2	T5.1_para1	T5.1_para2	T5.2_para1	T5.2_para2	T11.1_para1	T11.1_para2	T11.2_para1	T11.2_para2	T20.1_para1	T20.1_para2	T20.2_para1	T20.2_para2	T20.3_para1	T20.3_para2
PTETEGNP09524	PTETEGNP13109	4.22337	1.56592	3.23803	1.43861	5.94089	2.70239	5.97119	3.54344	5.97673	2.58179	6.08762	3.04074	5.13444	3.38298	5.2311	2.76178	1.0942	0.802203	0.58765	0.282615	1.28186	0.999074	0.659126	0.787955	0.799243	0.713723
PTETEGNP09525	PTETEGNP13110	36.8044	167.494	31.6849	159.49	32.3208	96.6588	31.765	92.6833	34.7862	81.1676	29.8416	77.0223	41.9561	68.513	39.2826	83.4257	46.5741	76.4694	39.3289	86.532	46.2069	118.927	40.337	108.11	46.9851	99.1089
PTETEGNP09526	PTETEGNP13113	0.839161	0.100182	1.16644	0.191923	0.691764	0.400487	1.08071	0.482377	1.5549	0.357244	1.69476	0.361276	3.48735	0.453419	3.40746	0.564057	4.27847	0.382583	3.03906	0.324421	2.35778	0.436362	3.10579	0.387576	3.43934	0.654439
PTETEGNP09528	PTETEGNP13115	2.31976	9.36394	2.21151	8.96309	2.86332	4.0988	3.09932	3.15621	2.31558	4.38854	2.9501	4.11127	2.36334	4.29071	2.64133	4.26299	2.12173	5.5722	2.18088	2.71281	2.37555	4.83676	1.89926	2.58478	2.38776	4.72909
PTETEGNP09529	PTETEGNP13116	16.3922	3.07901	20.3377	3.47761	11.4352	2.01043	15.498	2.31202	12.2296	1.89588	18.0492	2.12667	14.4828	2.0054	19.743	2.17268	17.5467	1.77756	21.6987	4.14639	9.18086	2.23112	12.6896	1.77032	17.8126	1.79548
PTETEGNP09532	PTETEGNP13119	4.38694	4.08264	3.45795	3.44548	2.88333	2.50281	3.10731	2.51207	4.15041	4.5759	4.09177	4.04092	4.71806	4.05035	3.66375	3.34816	4.04047	3.15106	3.15897	2.30589	3.79824	3.04681	2.9779	3.03191	3.91485	2.80191
PTETEGNP09533	PTETEGNP13122	13.4598	4.74167	11.6753	5.25487	8.14262	6.34209	9.09357	5.82555	12.1817	8.48822	8.94058	7.06096	16.2664	23.4165	13.5149	10.1086	16.1875	32.0904	16.491	8.52718	14.2294	11.3675	9.79339	10.3379	11.6399	11.7635
PTETEGNP09534	PTETEGNP13123	12.4663	32.2993	10.6294	28.0338	8.71322	18.0166	8.07564	16.4463	7.5202	12.9697	7.69431	12.6771	10.5371	15.2402	8.46207	15.2204	9.63768	14.7886	6.31903	13.0705	7.95702	22.739	7.50551	19.0801	6.93558	12.0537
PTETEGNP09539	PTETEGNP13126	0.0593371	0.12572	0.554028	0.219599	0.754132	0.122669	0.31546	0.166968	0.801342	0.354031	0.774262	0.307327	1.00508	0	1.06497	0.346403	0.55775	0.590046	1.7252	0.508714	1.01581	0.286854	0.487871	0.207078	0.961135	0.0924627
PTETEGNP09540	PTETEGNP13127	41.6605	15.6457	40.3808	16.0274	25.3766	9.45814	23.5866	10.3764	24.8767	12.6429	21.3417	10.9927	25.7704	11.1156	28.3639	9.59487	27.1375	11.6383	26.9909	8.07147	29.9935	8.10766	27.9791	8.50353	27.6255	8.1369
PTETEGNP09542	PTETEGNP13129	3.57998	0.662627	3.79937	0.521994	29.4181	8.41326	27.7465	8.3837	20.7931	5.17729	22.7051	5.10583	7.41652	1.19568	9.81818	1.12178	4.06987	0.996379	6.15895	0.536859	5.31825	0.7219	5.02783	0.623572	4.29817	1.14531
PTETEGNP09544	PTETEGNP13131	2.0178	11.4115	3.71258	18.0381	1.69684	17.4683	3.75866	22.1616	1.59273	22.9365	2.71211	31.3597	2.3242	30.7844	4.01585	25.1393	2.7749	2.20435	4.07512	2.64655	2.41612	2.20961	4.79452	3.60566	4.17205	3.06047
PTETEGNP09545	PTETEGNP13132	8.27058	4.64749	7.50468	4.99468	9.06826	5.65653	9.66243	5.72791	11.02	5.71731	11.1401	4.76451	8.75053	4.21627	11.2809	3.91053	8.75139	6.76496	12.7799	7.66024	9.72684	5.47937	11.9563	3.72515	9.21698	5.18319
PTETEGNP09546	PTETEGNP13133	0.524832	0.500442	0.420737	0.457071	0.501029	0.549101	0.55539	0.648437	0.809668	0.870504	0.716588	0.8308	0.767548	1.32013	0.98675	1.15079	0.893034	1.2281	0.833789	0.924492	1.30657	1.31506	1.21922	1.22717	0.813934	0.935071
PTETEGNP09548	PTETEGNP13135	15.4884	12.331	16.1944	12.0236	13.5798	7.73511	14.3945	7.44799	18.2835	10.5752	21.8412	11.8994	17.7278	8.29011	22.1886	9.3185	13.8787	4.54364	14.6837	5.92616	15.7639	7.42168	18.9216	8.16649	15.9996	5.62396
PTETEGNP09549	PTETEGNP13136	4.41179	2.90591	5.57063	2.59997	6.66842	3.88494	6.47464	3.12433	6.00738	3.85278	6.37409	3.69087	5.98212	2.84272	8.97293	2.34438	6.74278	3.47911	9.49973	3.28288	13.5596	5.16179	13.3243	4.70295	7.89392	2.54503
PTETEGNP09550	PTETEGNP13137	0.413429	0.249916	0.361228	0.264644	1.28914	0.801292	1.1415	0.370974	1.38476	0.651098	0.812527	0.454776	0.859077	0.33654	0.889059	0.194702	0.131176	0.0880985	0.203211	0.0341097	0.599759	0.15901	0.401521	0.224764	0.24522	0.0411748
PTETEGNP09551	PTETEGNP13138	1.08303	3.58597	1.06236	3.12529	1.16631	2.60307	1.03626	2.48177	1.56118	2.79463	1.47512	3.99426	1.58377	4.29411	1.88603	4.19911	2.21845	3.42077	2.41197	3.70752	2.98541	3.97803	2.28133	4.4101	2.40974	4.02221
PTETEGNP09552	PTETEGNP13139	6.04576	4.51432	4.48625	2.86899	4.38299	2.27745	4.27463	1.82063	7.97476	1.43299	8.19408	0.949294	9.0047	1.44128	8.67432	1.67456	4.59492	1.26909	3.85877	1.40172	4.03689	3.03689	4.05906	2.34849	2.97373	1.37607
PTETEGNP09553	PTETEGNP13141	7.32903	4.77491	5.88327	4.77148	6.5113	5.12284	6.58674	4.91497	11.9426	8.61805	11.5064	8.20799	12.159	9.25696	14.1846	11.2767	13.4981	8.59052	13.9051	10.8829	11.676	8.09854	12.0424	9.43641	12.5621	12.6368
PTETEGNP09554	PTETEGNP13142	51.9609	116.929	54.8228	129.392	46.8312	113.8	41.5417	120.441	51.546	124.082	47.7437	122.114	54.7023	172.175	56.3954	123.508	55.354	201.191	67.4596	119.532	46.2652	115.297	41.0965	110.866	46.4374	131.136
PTETEGNP09556	PTETEGNP13144	1093.8	375.162	992.274	334.364	383.22	165.739	503.227	196.896	214.197	109.528	298.904	135.389	234.935	196.855	206.499	215.902	247.79	288.5	200.423	338.2	464.891	483.268	651.444	585.534	353.243	659.16
PTETEGNP09558	PTETEGNP13145	2.22907	7.05188	1.4429	7.01886	3.70687	5.02009	2.27183	5.8195	4.40988	4.79655	4.14373	3.56889	2.7691	3.42352	2.49348	4.93358	1.79129	4.51487	1.72282	4.27985	2.74826	8.00848	2.35565	6.76777	1.87412	4.90871
PTETEGNP09559	PTETEGNP13146	1.09337	1.16269	1.34405	0.929175	2.67923	2.85196	2.83634	1.75832	1.84356	3.74129	1.87359	1.98438	2.78691	2.5177	4.16094	2.9283	2.31665	2.98823	3.26824	2.29928	3.37093	3.62157	4.4868	1.99388	3.8694	2.26095
PTETEGNP09560	PTETEGNP13148	10.466	32.1557	9.09927	30.4326	53.3016	103.865	50.348	92.4035	22.4775	72.0727	19.9746	67.4041	17.72	66.9599	14.0125	60.6236	23.2664	105.9	21.7615	106.103	110.7	243.299	96.7151	226.123	8.8404	68.4839
PTETEGNP09561	PTETEGNP13151	0.622438	2.54669	1.0114	2.48972	4.84338	7.55063	5.8165	9.17544	6.04296	10.0887	8.68673	8.21499	4.58402	40.707	12.1448	25.4948	10.9433	122.075	20.3421	44.589	8.44622	94.9436	15.8475	95.2795	27.5202	102.052
PTETEGNP09562	PTETEGNP13152	11.5763	2.37621	13.2818	2.32269	11.5544	3.76322	11.4248	1.47488	11.8618	2.61614	13.472	2.94752	9.66728	2.33306	10.7325	2.51161	8.71044	2.84459	6.17785	2.40929	7.91472	2.76428	8.53304	1.93747	10.908	3.09081
PTETEGNP09563	PTETEGNP13154	1.8476	2.78485	1.31275	2.81394	2.59713	5.04432	1.82405	4.2215	4.75578	9.45919	2.59955	5.59825	5.40344	9.12483	4.38515	8.21821	0.584036	0.979115	0.17864	0.542627	0.295938	0.157385	0.300622	0.223444	0.164112	0.356436
PTETEGNP09565	PTETEGNP13158	199.285	115.138	85.6064	60.3818	148.217	103.564	91.7075	65.3353	122.878	154.995	130.179	96.468	33.446	65.8264	121.876	59.0728	121.616	32.7541	63.3768	28.0782	44.2891	31.1483	27.8779	22.5673	70.7927	49.1797
PTETEGNP09566	PTETEGNP13159	0.85083	0.743952	1.16107	0.844136	1.42399	0.939408	1.82614	1.12604	2.17265	1.84239	2.14071	2.3428	2.79044	1.53409	2.56265	1.90187	1.47993	1.15284	1.10951	0.585705	0.861874	0.76302	0.956737	0.441709	1.43951	0.813915
PTETEGNP09567	PTETEGNP13160	9.22279	0.587328	6.71241	0.434764	12.7248	1.38103	10.2853	1.27334	10.4136	0.944816	7.26711	0.600572	10.4739	0.378964	8.20887	0.871341	7.73935	0.232094	6.27407	0.621378	7.21928	0.671981	4.44578	0.238877	4.32406	0.163035
PTETEGNP09568	PTETEGNP13162	754.865	810.909	510.913	577.297	680.769	721.19	532.648	604.305	1075.85	1094.3	727.001	856.094	506.576	502.686	453.574	559.365	223.586	268.589	254.765	311.177	258.199	273.967	163.343	174.628	321.914	417.317
PTETEGNP09569	PTETEGNP13165	1.22458	10.2386	0.827831	7.73477	0.671647	6.54243	0.85755	5.13592	0.783566	6.74918	0.883086	5.52053	0.520707	3.94423	0.420059	3.79469	0.489243	3.5199	0.377078	2.97355	0.77719	6.46188	0.683864	4.43026	0.579502	2.89203
PTETEGNP09630	PTETEGNP26709	0.194267	0.174695	0.162641	0.120717	0.29122	0.246527	0.260421	0.240873	0.32626	0.249346	0.368061	0.237674	0.490764	0.184407	0.444971	0.176931	0.550211	0.263675	0.73979	0.293952	0.497565	0.41834	0.477821	0.311213	0.526368	0.393716
PTETEGNP09631	PTETEGNP26710	0.733592	0.367499	0.67568	0.248884	0.881534	0.469242	0.879215	0.545197	0.771219	0.9628	0.709981	0.804583	1.11124	1.74149	0.923133	1.13254	2.05328	1.94538	1.54292	1.63763	1.573	1.72153	1.32808	1.46486	1.36661	1.45857
PTETEGNP09633	PTETEGNP26711	49.9534	53.1228	58.6828	54.3137	42.5818	51.6069	43.4202	49.6799	36.4497	44.5618	32.0559	38.9945	29.0079	31.218	29.48	36.611	23.142	28.848	27.3521	32.8496	19.9827	31.1757	23.3526	29.7325	27.5983	37.4347
PTETEGNP09634	PTETEGNP26712	8.57657	2.99501	8.11382	4.29011	12.1272	4.86013	12.494	5.90179	21.9899	8.20652	22.0274	10.0321	24.2241	7.3154	24.6259	10.59	0.635837	0.357174	0.450206	0.44059	0.599084	0.305157	0.397429	0.224855	0.367684	0.291185
PTETEGNP09635	PTETEGNP26715	20.2958	14.5032	28.7241	14.4789	35.0086	9.14377	38.9829	7.85422	26.9229	8.57479	26.4131	6.29489	28.8062	14.2202	32.6923	9.12697	40.1687	19.1498	43.4206	8.11836	35.9771	12.019	34.1627	11.4069	42.2871	13.6126
PTETEGNP09636	PTETEGNP26716	1.87709	9.84784	1.23769	5.66487	4.21331	8.95485	3.8105	8.06776	3.16448	10.2982	3.62897	12.0308	2.61638	9.48808	2.8046	7.89861	1.54596	7.93458	2.14587	5.26939	2.00262	7.54362	1.89956	7.16159	1.91959	8.2911
PTETEGNP09637	PTETEGNP26717	24.1029	68.5526	36.2571	87.5785	33.0857	99.9894	36.7515	101.434	20.3898	86.5948	22.9277	72.1709	43.6799	114.414	49.9159	82.5566	71.3026	187.235	65.1545	68.0307	36.1054	81.936	35.8877	90.314	55.1724	77.0029
PTETEGNP09638	PTETEGNP26718	37.9668	39.2357	42.5466	45.833	57.0449	76.0879	42.5004	56.655	50.2207	71.762	51.1963	51.7578	91.5899	103.702	71.3873	77.1466	138.373	125.808	109.057	129.685	107.542	153.993	111.132	100.154	82.6133	87.28
PTETEGNP09639	PTETEGNP26719	1.27274	2.75668	1.12531	2.5567	2.31395	6.46801	2.35301	6.17817	2.2189	4.48187	1.53782	4.7699	1.49017	5.69438	2.1485	6.31797	1.33411	6.3858	1.63665	6.71525	2.40031	5.87578	1.72456	5.49746	1.81597	5.27555
PTETEGNP09640	PTETEGNP26720	11.8246	5.83713	13.522	6.17271	2.98955	3.17023	4.30366	3.55494	2.09359	6.04282	2.34436	6.18116	4.19553	12.6633	5.62564	11.9633	4.86829	19.1678	6.54301	17.8441	5.81461	17.5711	7.54028	15.256	6.63476	14.7138
PTETEGNP09642	PTETEGNP26721	11.6816	0.668896	13.1609	1.10718	10.3453	0.812507	8.06945	1.06007	10.2826	1.17637	11.0059	1.01189	7.77626	0.975147	12.247	1.45034	7.62618	0.833278	8.72835	1.72858	8.75098	1.40652	10.5536	0.990141	7.87643	1.61924
PTETEGNP09645	PTETEGNP26722	0.846534	0.889723	0.705208	0.705746	1.8314	2.65311	0.964128	2.45581	2.6547	2.6835	1.47902	2.57372	0.716394	2.87168	2.3357	3.07481	0.189372	2.67959	2.31621	1.63385	2.00104	2.37709	2.28829	2.30692	1.69121	1.58264
PTETEGNP09647	PTETEGNP26724	17.0628	1.14042	15.6096	1.25577	13.8876	1.20576	11.915	1.42965	13.4339	1.16036	11.4855	1.23409	16.0598	1.42286	12.2507	1.47427	12.7851	1.72356	8.63491	1.53294	14.9329	1.37792	13.586	0.9736	7.14026	1.2264
PTETEGNP09649	PTETEGNP26725	0.812945	0.756646	2.01289	1.07461	2.21767	1.32412	3.64809	2.62424	2.43992	2.20216	4.11092	3.65143	2.79707	1.95133	7.17102	3.95935	3.50894	2.98387	5.22523	5.98061	2.36751	2.07743	5.35107	3.6952	10.0108	3.52794
PTETEGNP09651	PTETEGNP26727	2.02776	2.31016	1.02883	1.53033	2.62495	3.089	2.31647	2.56057	2.9184	4.18516	1.83833	3.25088	3.02079	6.31461	2.81267	4.44684	3.83536	5.60245	2.99653	3.64728	3.2893	4.78366	2.89099	3.46846	2.86534	3.09848
PTETEGNP09652	PTETEGNP26728	38.7399	139.215	51.4178	131.561	42.8273	103.64	58.7774	101.177	36.4776	87.0697	52.3427	80.8275	48.7626	80.8826	60.3407	71.7875	54.5802	78.3979	54.0002	71.6993	45.4482	67.0247	62.7657	61.5281	68.2661	56.313
PTETEGNP09655	PTETEGNP26731	1.70182	4.00446	1.49182	3.97871	7.41839	4.31847	6.93818	4.76215	5.57007	4.78979	4.88857	5.4289	4.85202	4.75488	7.57059	5.86883	3.26524	5.25314	4.56734	6.60686	2.87159	4.40529	2.08072	4.26248	3.36345	3.75535
PTETEGNP09656	PTETEGNP26732	0.168795	1.61785	0.0845415	1.8298	0.550113	2.32403	0.338948	2.67988	0.50084	2.34914	0.461456	2.65387	0.467188	4.14736	0.972986	5.07184	0.448714	3.71818	0.531315	4.02483	1.85539	5.25267	1.24301	6.60735	0.68983	4.6255
PTETEGNP09657	PTETEGNP26733	73.516	29.9494	75.2087	38.832	44.6838	9.53325	45.2099	13.7092	32.6254	11.6351	35.3037	13.0897	14.3327	5.87157	23.7346	12.209	16.8386	6.58817	32.1747	12.7946	22.9783	10.3705	23.9647	11.0638	17.6356	9.47823
PTETEGNP09658	PTETEGNP26735	3.91817	3.95445	3.53372	3.28788	9.76052	3.28257	8.08385	2.77894	10.2911	5.68331	10.5152	3.9601	15.0912	4.59307	12.3655	4.03568	16.1457	4.21707	13.3613	4.48177	19.1103	5.13261	15.763	3.93181	14.036	3.49621
PTETEGNP09659	PTETEGNP26736	51.432	28.6287	51.4508	24.8081	33.5891	31.8846	36.1227	24.279	11.122	20.2247	9.65897	14.5722	24.3508	11.8629	21.9106	12.2922	25.6379	13.3049	22.7911	12.8016	86.0803	26.0622	85.7054	19.9804	23.3612	15.7529
PTETEGNP09660	PTETEGNP26737	1.25082	4.97851	1.84622	4.85323	4.53963	32.1564	6.22688	35.7486	2.68404	27.8584	6.14132	29.7776	3.03695	13.0023	5.87182	18.0442	4.08421	11.675	6.94321	17.3946	3.33011	10.2291	5.28579	13.1007	8.07924	15.2271
PTETEGNP09661	PTETEGNP26738	82.5384	107.696	76.9674	110.04	94.1035	139.581	73.2059	122.855	67.0229	115.738	51.5239	97.6955	54.4249	88.6829	47.2001	79.1348	43.4796	82.1863	41.2051	60.5563	44.2808	65.8375	34.7815	51.9956	37.9948	58.2115
PTETEGNP09663	PTETEGNP26740	38.6027	15.5185	39.6214	16.9398	53.7265	24.4614	57.0572	28.9829	58.0516	34.1391	45.9562	38.8158	39.4533	17.0352	42.4521	23.4987	25.8477	21.2022	34.2741	25.9773	37.4622	27.941	31.3816	28.9636	22.847	14.7957
PTETEGNP09664	PTETEGNP26741	9.64538	7.87522	10.2001	8.75766	11.613	11.3507	15.379	16.0584	11.6539	12.8742	15.8397	15.7522	8.31353	8.35743	12.4386	12.6164	7.6292	9.75945	12.9583	14.7073	10.8618	9.53997	13.4953	12.5516	13.8446	14.0439
PTETEGNP09665	PTETEGNP26742	58.7327	72.5905	53.4954	72.3673	110.086	76.5311	106.622	78.2896	114.297	68.2903	123.03	74.4667	197.512	98.5801	170.322	76.3474	272.02	121.799	225.458	81.2601	253.406	63.9293	270.876	71.5664	228.268	79.0732
PTETEGNP09666	PTETEGNP26743	0.784706	1.05918	0.580501	1.60193	0.94274	1.99295	0.976137	4.16803	0.392689	1.66242	0.576146	2.34391	0.421846	1.78319	0.493458	4.09296	0.515228	2.31514	0.59904	5.23139	0.960745	2.03246	0.788164	3.57002	0.642035	6.62082
PTETEGNP09667	PTETEGNP26744	0.0656028	3.19056	0.177158	3.66018	0.443466	5.37995	0.10974	4.96769	0.639083	5.89009	0.699267	4.89571	0.372094	5.57056	0.670657	4.96809	0.365887	5.89107	0.47293	4.5398	0.695844	6.26714	0.343001	4.5977	2.4364	4.64633
PTETEGNP09669	PTETEGNP26750	2.97716	6.19063	2.38585	4.30851	3.67273	7.22446	3.02087	6.11166	2.90923	7.09493	3.75026	5.69763	1.73366	5.02844	2.76877	5.34035	1.725	6.60574	3.23012	3.7037	4.2944	6.33723	3.24547	5.18714	5.47491	13.4856
PTETEGNP09670	PTETEGNP26746	91.8136	80.4396	74.783	71.7412	93.0161	59.8108	94.4494	65.9203	107.086	35.8877	105.229	43.0039	109.708	45.2057	101.441	41.9747	135.767	51.8214	117.515	44.5788	177.086	63.9063	180.72	72.1928	70.9203	47.3199
PTETEGNP09671	PTETEGNP26748	3.18954	3.39216	2.34799	2.0617	5.80694	6.58347	5.91015	5.72903	4.49125	5.07354	4.23094	6.43461	4.74301	6.33049	4.5622	6.9661	1.41259	1.40033	1.13044	0.598296	1.93325	0.911969	2.06455	0.904054	1.10361	1.40756
PTETEGNP09672	PTETEGNP26749	1.97506	1.17805	1.89258	1.29733	4.19676	2.35651	3.79208	3.03087	3.67575	2.21513	3.80734	3.12399	3.11939	2.47382	3.68524	3.50293	0.585821	0.267633	0.810372	0.287577	1.17322	0.329729	1.03177	0.480467	0.915998	0.46287
PTETEGNP09673	PTETEGNP26755	5.40123	18.9743	3.9957	19.0748	6.81523	21.7338	5.8494	23.5799	11.9929	28.5623	9.08319	28.8295	13.5654	22.3972	9.84154	30.2342	6.45195	23.5702	8.98869	31.2369	3.61331	19.8251	3.64039	17.1923	4.34943	24.461
PTETEGNP09675	PTETEGNP26759	0.360465	0.885142	0.244648	0.493427	1.47597	1.55179	1.25854	1.16348	1.79688	1.82987	1.67068	1.24424	0.766236	2.12492	0.66321	2.76447	0.549594	1.53679	0.64928	1.88462	0.539188	2.15699	0.277233	1.77939	0.465696	1.80819
PTETEGNP09676	PTETEGNP26760	3.07071	3.83291	5.33195	8.32459	3.7139	5.03842	5.76503	6.99729	1.95742	11.2436	3.97285	18.6068	2.951	7.46093	5.63646	24.9313	3.89588	14.3663	5.40605	28.8777	2.69655	6.56213	4.8187	11.6995	4.91693	25.8214
PTETEGNP09677	PTETEGNP26761	22.3265	32.6296	17.5957	26.9808	15.6008	20.5994	15.5517	21.8533	8.74582	10.8289	9.06197	12.2038	2.56096	4.53588	2.26778	4.47596	2.49832	4.45916	2.22611	3.89007	11.1465	19.9109	10.7539	19.5408	2.91533	4.20808
PTETEGNP09678	PTETEGNP26762	6.60914	5.87088	11.1092	7.7747	2.42329	2.95692	3.38866	1.74188	1.69677	1.32553	1.8125	1.79973	1.87681	3.13975	0.990612	1.80337	0.613737	3.02002	1.13001	2.21382	2.31408	2.91533	1.94255	3.19559	0.769555	1.21727
PTETEGNP09679	PTETEGNP26763	8.02393	0	13.8378	0	8.07789	0.0911981	8.02196	0	4.48032	0	5.29228	0.153519	4.24832	0	5.42743	0.385369	4.46185	0	6.04736	0	6.69139	0.107903	10.6574	0	7.04368	0.275381
PTETEGNP09680	PTETEGNP26764	31.903	0.330757	34.8227	0	34.079	0.366416	29.0798	0.491061	23.6996	0.486592	15.6301	1.22265	17.3134	0	15.0347	0	19.0065	0	16.7164	1.46567	30.5245	0.865075	25.0098	3.27235	18.6127	0
PTETEGNP09682	PTETEGNP26766	50.086	11.4817	38.9255	13.0462	68.6941	12.3884	54.288	19.777	74.9241	15.5278	45.685	13.5986	122.736	8.69635	50.3473	21.692	193.273	7.45902	42.7282	20.9606	72.8495	21.2114	46.8242	17.9951	41.2324	16.0171
PTETEGNP09683	PTETEGNP26768	3.17758	0.155767	3.14468	0	4.51621	0.309398	5.98904	0.332787	6.46896	0.278511	5.05705	0.357011	3.33756	0.269053	3.86938	0.305311	4.98968	0.0987044	5.52578	0.190191	9.07896	0.249658	6.49703	0.202107	5.72269	0.138505
PTETEGNP09685	PTETEGNP26770	7.8878	0.636854	6.7319	0.639579	7.51425	2.61951	8.14053	2.79921	9.85608	2.31841	11.9039	3.05613	9.20814	1.43243	11.7849	2.49376	7.35807	0.919474	10.8324	1.72654	11.0873	1.52747	11.0173	1.9406	10.9829	2.13529
PTETEGNP09687	PTETEGNP26776	0	6.12436	0	3.67486	0	23.068	0	18.6313	0	15.5755	0	9.83514	0	6.47464	0	4.89663	0	0.508042	0	0.489654	0	0.661425	0	0.319315	0	0.428643
PTETEGNP09689	PTETEGNP26756	0.158602	17.8576	0.106052	13.5639	0.0337323	25.3978	0.0547659	20.5548	0.159074	34.3666	0.0920154	26.5024	0.157929	40.8453	0.270558	29.8576	0.413579	51.6383	0.484385	33.3255	0.28081	33.7588	0.105715	23.2027	0.143598	22.5282
PTETEGNP09690	PTETEGNP26778	0	3.5464	0	3.00214	0	3.81847	0	4.39551	0	3.09099	0	3.34801	0	4.8126	0	4.7525	0	4.03053	0	3.11061	0	18.5412	0	16.3861	0	2.36975
PTETEGNP09691	PTETEGNP26779	0	10.4454	0	7.48782	0	15.3452	0	15.3919	0	18.8779	0	19.5888	0	14.4014	0	16.2341	0	16.5999	0	15.2212	0.0168302	18.7814	0	18.2059	0	17.5476
PTETEGNP09692	PTETEGNP26780	0	5.16145	0	3.9452	0	7.20265	0	6.56421	0	7.75837	0	5.38202	0	5.36138	0	6.06613	0	7.15576	0	8.59695	0	8.82873	0	5.77876	0	5.96491
PTETEGNP09694	PTETEGNP26781	0.174057	2.59782	0.330248	4.70509	0.724538	4.06051	0.371661	7.28309	0.389379	4.71906	0.398766	9.83342	0.839669	7.34099	1.07033	14.6298	0.660806	8.27789	0.591239	9.09809	2.15121	9.47848	1.86695	20.3969	0.360874	16.5029
PTETEGNP09695	PTETEGNP26783	0.93594	1.61103	0.523499	1.178	0.607242	1.28617	0.474549	1.27656	1.39496	1.84134	1.06707	1.30953	2.21641	2.27192	2.14706	1.82125	3.45626	2.50354	2.36288	1.93371	1.74712	2.55144	1.21939	1.68661	1.24701	1.63617
PTETEGNP09699	PTETEGNP26786	0	1.59001	0.0734571	1.18999	0.0920591	7.3898	0.0825065	6.88519	0.172607	6.93208	0.0505778	5.57112	0.106743	7.02414	0.259546	5.79148	0.342621	9.74127	0.226431	9.48381	0.141476	8.95334	0.300591	6.31096	0.915709	24.6988
PTETEGNP09866	PTETEGNP11227	3.89134	8.42545	1.16059	8.78044	1.51015	4.93165	1.03482	3.75698	0.656531	6.61183	0.426571	3.47127	1.696	6.70283	0.33994	5.67078	0.395602	6.3028	1.29903	13.4822	0.61751	11.4036	0	3.37845	0	6.86714
PTETEGNP09870	PTETEGNP11228	1953.49	1117.42	2475.93	1334.77	1085.16	796.14	1334.46	825.944	728.437	573.711	854.783	592.724	351.01	419.248	334.6	322.051	431.634	465.755	450.944	407.678	558.97	561.289	724.836	567.201	606.915	454.463
PTETEGNP09872	PTETEGNP11230	3.10122	2.38549	2.65675	2.47107	6.63869	5.48333	6.43748	6.54117	8.58078	7.30302	8.99019	8.01948	12.9242	7.21407	10.4862	9.43982	12.945	8.33933	10.2839	10.488	10.0559	8.33098	9.65211	9.73022	8.25047	8.85983
PTETEGNP09875	PTETEGNP11238	5.03107	5.23686	4.24741	4.1611	3.99726	4.30562	3.92254	5.11095	6.25481	6.26096	6.83724	6.88754	5.79797	5.94166	6.74792	5.78564	4.94993	4.05392	5.10236	4.21969	5.62387	4.70494	5.24614	5.33997	5.35243	5.3687
PTETEGNP09879	PTETEGNP11239	61.9153	76.5381	60.302	70.994	65.0993	63.0548	64.212	61.6845	64.1718	60.8172	63.7409	57.3411	71.0496	60.8682	74.2968	68.165	83.6854	68.8901	93.6217	80.373	97.5127	96.2285	94.488	89.7652	90.1618	81.9477
PTETEGNP09880	PTETEGNP11240	6.05475	2.34836	5.37661	1.87046	9.12516	2.22992	10.7943	1.5908	11.715	3.40009	12.4318	3.08623	14.2183	3.93179	11.9451	3.73435	18.9498	4.67064	16.0129	3.81119	11.1114	3.19653	10.0954	2.54583	14.3752	3.88932
PTETEGNP09882	PTETEGNP11242	15.257	9.09441	11.4484	7.07794	15.3341	18.843	12.2188	16.2284	18.1992	35.6994	15.4593	28.3092	13.2072	25.2526	18.9217	37.3114	13.9874	26.6079	12.9363	34.3179	18.3955	19.688	15.1158	18.0322	11.8542	34.4112
PTETEGNP09883	PTETEGNP11243	2.22867	1.45666	3.01607	2.18522	1.80146	2.78531	2.7556	2.64719	3.58582	2.57351	4.63821	3.24671	4.93719	2.94687	3.78349	2.88615	3.70934	3.13055	3.74754	3.95139	7.18303	3.93604	7.72931	3.82179	3.41692	3.06729
PTETEGNP09885	PTETEGNP11246	0.912853	0.228213	1.80069	0.600231	3.12749	2.23392	2.20027	3.41421	4.49198	3.01604	3.90951	4.46801	2.71014	1.74223	3.62732	1.10397	4.92034	0.536765	5.72833	0.399651	6.57819	0.260522	7.02999	0.2812	12.4418	0.588464
PTETEGNP09886	PTETEGNP11247	0.447765	0.828182	0.407675	1.06692	0.645067	1.02846	0.581605	1.46134	1.14001	1.62505	1.01779	1.74479	1.05297	1.79459	1.132	1.91624	1.47657	1.2254	1.08099	1.72572	1.2652	1.40224	1.17964	1.78934	1.5784	2.23852
PTETEGNP09887	PTETEGNP11248	1.00902	0.151353	0.473801	0.414576	1.73484	0.892203	1.67914	0.671656	1.24643	0.56656	1.23591	0.988725	0.515926	0.77389	1.88927	0.909648	1.74492	0.237943	1.37002	1.01262	1.7867	0.63399	1.24022	0.330725	1.19156	0.744727
